epoch,iteration,train/loss,train/acc,train/acc_cls,train/mean_iu,train/fwavacc,valid/loss,valid/acc,valid/acc_cls,valid/mean_iu,valid/fwavacc,elapsed_time
0,21,283784.25,0.6979349593495935,0.5,0.34896747967479674,0.48711320748231873,,,,,,176.960381
0,22,198397.765625,0.8264106666666666,0.3333333333333333,0.2754702222222222,0.6829545899804443,,,,,,177.686898
0,23,263854.65625,0.624958904109589,0.3333333333333333,0.20831963470319634,0.3905736318258584,,,,,,178.314837
0,24,452087.3125,0.4417237237237237,0.5,0.22086186186186185,0.1951198481003526,,,,,,178.989361
0,25,50978.7265625,0.9745360824742269,0.5,0.4872680412371134,0.9497205760442131,,,,,,179.61575
0,26,153971.328125,0.799285140562249,0.5,0.3996425702811245,0.6388567359236141,,,,,,180.16902
0,27,68430.015625,0.947184,0.5,0.473592,0.8971575298560001,,,,,,180.89638
0,28,201920.265625,0.83272,0.3333333333333333,0.27757333333333334,0.6934225984,,,,,,181.622981
0,29,338430.5,0.7221556886227545,0.5,0.36107784431137724,0.5215088386102047,,,,,,182.297551
0,30,622715.1875,0.3725945945945946,0.5,0.1862972972972973,0.1388267319211103,,,,,,182.972986
0,31,680782.5,0.538804,0.5,0.269402,0.29030975041599993,,,,,,183.849419
0,32,435997.46875,0.7704373333333333,0.5,0.38521866666666665,0.5935736845937777,,,,,,184.575588
0,33,658426.6875,0.6049173333333333,0.25,0.15122933333333333,0.36592498016711106,,,,,,185.301592
0,34,714176.5,0.5672,0.5,0.2836,0.32171584000000003,,,,,,186.027675
0,35,50949.203125,0.9540857142857143,0.5,0.47704285714285716,0.9102795502040817,,,,,,186.721895
0,36,203185.890625,0.8295892351274787,0.25,0.20739730878186968,0.6882182990393952,,,,,,187.456841
0,37,336344.0625,0.7471093333333333,0.3333333333333333,0.24903644444444442,0.5581723559537777,,,,,,188.183561
0,38,309217.28125,0.7198438438438438,0.5,0.3599219219219219,0.5181751595198802,,,,,,188.857972
0,39,170921.765625,0.6039293248945148,0.5,0.3019646624472574,0.3647306294675444,,,,,,189.280948
0,40,793388.6875,0.271648,0.3333333333333333,0.09054933333333333,0.073792635904,,,,,,190.007973
0,41,272956.03125,0.7504797687861272,0.5,0.3752398843930636,0.5632198833572789,,,,,,190.691711
0,42,83705.6328125,0.9475093333333333,0.3333333333333333,0.3158364444444444,0.8977739367537777,,,,,,191.419685
0,43,611768.6875,0.3359626666666667,0.5,0.16798133333333334,0.11287091339377779,,,,,,192.147078
0,44,304536.21875,0.724064,0.5,0.362032,0.524268676096,,,,,,192.873751
0,45,58086.375,0.980788,0.5,0.490394,0.961945100944,,,,,,193.749857
0,46,315479.1875,0.4801201201201201,0.5,0.24006006006006006,0.23051532974415856,,,,,,194.423669
0,47,258729.59375,0.6359594936708861,0.5,0.31797974683544306,0.40444447759012986,,,,,,195.190274
0,48,372820.53125,0.2854826877934272,0.3333333333333333,0.09516089593114241,0.08150036502975944,,,,,,195.790728
0,49,254238.625,0.6538826666666666,0.5,0.3269413333333333,0.42756254176711106,,,,,,196.517748
0,50,699395.875,0.25522748815165874,0.5,0.12761374407582937,0.0651410707082051,,,,,,197.314343
0,51,105335.046875,0.8906407185628743,0.3333333333333333,0.2968802395209581,0.7932408895621931,,,,,,197.986685
0,52,418323.59375,0.5383903903903904,0.5,0.2691951951951952,0.28986421246471694,,,,,,198.66147
0,53,177072.921875,0.8053605015673981,0.5,0.40268025078369907,0.6486055374848911,,,,,,199.318891
0,54,125395.8828125,0.9417173333333333,0.5,0.47085866666666665,0.8868315359004444,,,,,,200.048258
0,55,583968.3125,0.28894933333333334,0.5,0.14447466666666667,0.08349171723377778,,,,,,200.774313
0,56,113917.046875,0.9349760479041916,0.5,0.4674880239520958,0.8741802101545413,,,,,,201.448625
0,57,43186.05078125,0.9871111111111112,0.5,0.4935555555555556,0.9743883456790124,,,,,,202.12563
0,58,347154.65625,0.55568,0.2,0.11113599999999998,0.30878026239999995,,,,,,202.85297
0,59,508841.78125,0.24861861861861861,0.3333333333333333,0.08287287287287287,0.061811217523830134,,,,,,203.526976
0,60,95951.9921875,0.9431932773109244,0.25,0.2357983193277311,0.8896135583645223,,,,,,204.232111
0,61,441206.03125,0.4963404255319149,0.5,0.24817021276595744,0.24635381801720233,,,,,,204.958161
0,62,148047.0625,0.7506366366366366,0.3333333333333333,0.2502122122122122,0.563455360261162,,,,,,205.631484
0,63,63459.8984375,0.9449748427672956,0.5,0.4724874213836478,0.892977453463075,,,,,,206.287363
0,64,237163.703125,0.712624,0.5,0.356312,0.5078329653760001,,,,,,207.015335
0,65,137319.8125,0.854954954954955,0.5,0.4274774774774775,0.7309479750020291,,,,,,207.687054
0,66,318690.53125,0.6521173333333333,0.5,0.32605866666666666,0.4252570164337778,,,,,,208.416036
0,67,128091.0703125,0.8724984984984985,0.5,0.43624924924924924,0.7612536298821343,,,,,,209.090668
0,68,311302.6875,0.6296508097165991,0.5,0.3148254048582996,0.39646014217676895,,,,,,209.855917
0,69,225012.96875,0.6883003003003003,0.5,0.34415015015015016,0.4737573033934836,,,,,,210.528991
0,70,142582.15625,0.843779104477612,0.3333333333333333,0.2812597014925373,0.7119631771530408,,,,,,211.204898
0,71,130059.1875,0.8542082018927445,0.5,0.42710410094637224,0.7296716521808357,,,,,,211.862658
0,72,192420.703125,0.47104444444444443,0.5,0.23552222222222222,0.2218828686419753,,,,,,212.572976
0,73,329537.40625,0.428016,0.5,0.214008,0.18319769625600002,,,,,,213.298657
0,74,273644.09375,0.5487626666666666,0.3333333333333333,0.18292088888888888,0.30114046432711106,,,,,,214.023848
0,75,306050.34375,0.5936853333333333,0.3333333333333333,0.1978951111111111,0.35246227501511107,,,,,,214.749442
0,76,88939.25,0.9264924924924925,0.5,0.4632462462462463,0.8583883386449513,,,,,,215.423472
0,77,139487.734375,0.979024,0.3333333333333333,0.3263413333333333,0.958487992576,,,,,,216.150534
0,78,212126.5,0.6602462462462463,0.3333333333333333,0.2200820820820821,0.4359251056822589,,,,,,216.8263
0,79,226004.484375,0.5680301204819277,0.3333333333333333,0.1893433734939759,0.32265821777471326,,,,,,217.500655
0,80,210490.328125,0.763984,0.5,0.381992,0.583671552256,,,,,,218.226861
0,81,59170.6953125,0.976048,0.5,0.488024,0.9526696983040001,,,,,,218.952947
0,82,236504.890625,0.806192,0.5,0.403096,0.649945540864,,,,,,219.678714
0,83,308396.0,0.5421566265060241,0.5,0.27107831325301207,0.29393380766439253,,,,,,220.35127
0,84,69217.7734375,0.9575135135135135,0.3333333333333333,0.31917117117117116,0.9168321285609935,,,,,,221.024408
0,85,117812.9453125,0.8782282282282282,0.5,0.4391141141141141,0.7712848208568929,,,,,,221.697064
0,86,164754.828125,0.6887573333333333,0.5002226637434913,0.34457974792583135,0.47440009900039476,,,,,,222.424627
0,87,235582.625,0.6438186666666667,0.5,0.3219093333333333,0.41450247554844444,,,,,,223.15138
0,88,127046.84375,0.8672552552552553,0.5,0.43362762762762763,0.7521316777678579,,,,,,223.825897
0,89,318373.4375,0.5251146666666666,0.5,0.2625573333333333,0.2757454131484444,,,,,,224.553036
0,90,243922.1875,0.5528746666666666,0.5,0.2764373333333333,0.30567039704177773,,,,,,225.277829
0,91,547821.375,0.16617066666666666,0.5,0.08308533333333333,0.027612690460444442,,,,,,226.004022
0,92,45658.046875,0.9628986625514403,0.5,0.48144933127572015,0.9271738343433525,,,,,,226.614504
0,93,508849.4375,0.3528266666666667,0.5,0.17641333333333334,0.12448665671111112,,,,,,227.342902
0,94,537200.0625,0.2844712990936556,0.3333333333333333,0.09482376636455186,0.08092392000803206,,,,,,228.016141
0,95,194773.59375,0.5980693333333333,0.5,0.29903466666666667,0.3576869274737778,,,,,,228.74252
0,96,48875.96875,0.9837875751503006,0.5,0.4918937875751503,0.9678379930201083,,,,,,229.618458
0,97,420648.8125,0.312736,0.3333333333333333,0.10424533333333334,0.09780380569600002,,,,,,230.346483
0,98,329882.3125,0.7368888888888889,0.5,0.36844444444444446,0.5430052345679013,,,,,,231.198638
0,99,189926.671875,0.5762506666666667,0.3333333333333333,0.19208355555555556,0.3320648308337778,,,,,,231.925141
0,100,187595.171875,0.73376,0.5,0.36688,0.5384037375999999,,,,,,232.590352
0,101,293793.0,0.434285,0.3333333333333333,0.14476166666666665,0.188603461225,,,,,,233.359742
0,102,61914.65625,0.97416,0.5,0.48708,0.9489877056,,,,,,234.085143
0,103,230648.171875,0.7535786666666666,0.5,0.3767893333333333,0.567880806855111,,,,,,234.812393
0,104,224157.375,0.7537717717717718,0.5,0.3768858858858859,0.568171883919956,,,,,,235.486583
0,105,47826.2734375,0.9884106666666667,0.25,0.24710266666666666,0.9769556459804444,,,,,,236.214099
0,106,707496.5,0.05284266666666667,0.5,0.026421333333333335,0.0027923474204444446,,,,,,236.941496
0,107,313175.4375,0.5634186666666666,0.5,0.2817093333333333,0.31744059394844437,,,,,,237.669924
0,108,474604.8125,0.4542574850299401,0.5,0.22712874251497006,0.20634986270572628,,,,,,238.344136
0,109,71123.6171875,0.8544864864864865,0.5,0.42724324324324325,0.7301471555880205,,,,,,239.01775
0,110,169328.328125,0.7348523206751055,0.5,0.36742616033755277,0.5400079332015881,,,,,,239.561669
0,111,474076.15625,0.289536,0.3333333333333333,0.096512,0.08383109529600001,,,,,,240.285681
0,112,490553.71875,0.399728,0.5,0.199864,0.15978247398400003,,,,,,241.010286
0,113,501087.78125,0.473008,0.5,0.236504,0.223736568064,,,,,,241.736025
0,114,74795.171875,0.9112198795180723,0.5,0.45560993975903613,0.8303216688289301,,,,,,242.395583
0,115,410114.875,0.40625225225225226,0.33890761848700524,0.14024597568368946,0.16636921343951336,,,,,,243.06972
0,116,57575.80078125,0.9670750750750751,0.5,0.48353753753753753,0.935234200831462,,,,,,243.744475
0,117,741364.5625,0.021891566265060242,0.3333333333333333,0.007297188755020081,0.00047924067353752363,,,,,,244.415444
0,118,169538.46875,0.829408,0.5,0.414704,0.687917630464,,,,,,245.142308
0,119,65310.2578125,0.96608,0.5,0.48304,0.9333105664000001,,,,,,245.870393
0,120,195111.84375,0.7271146666666667,0.5,0.36355733333333334,0.5286957384817778,,,,,,246.598373
0,121,126787.078125,0.7168113879003559,0.5260746266457075,0.38427756372070354,0.51759832099944,,,,,,247.211619
0,122,164119.84375,0.8078074866310161,0.42808867008431717,0.3517001624050338,0.6962954356416833,,,,,,247.937576
0,123,276422.09375,0.6506845238095238,0.5,0.3253422619047619,0.42339034952522675,,,,,,248.613624
0,124,304891.53125,0.45952533333333334,0.38467587938163633,0.1964460305674752,0.2341261382083593,,,,,,249.340159
0,125,245419.453125,0.7115893333333333,0.5426360345428035,0.42797501307473956,0.5141221733517464,,,,,,250.066588
0,126,241944.734375,0.47741333333333336,0.5193573147861761,0.17531093138746842,0.24443390889674163,,,,,,250.795547
0,127,75156.6015625,0.8942872340425532,0.5,0.4471436170212766,0.7997496569714803,,,,,,251.289521
0,128,486985.53125,0.05868169014084507,0.5,0.029340845070422537,0.003443540757786154,,,,,,251.990454
0,129,354883.5625,0.4469706666666667,0.5,0.22348533333333334,0.19978277686044446,,,,,,252.716313
0,130,126859.578125,0.8448823529411764,0.5,0.4224411764705882,0.7138261903114186,,,,,,253.356543
0,131,125217.109375,0.899616,0.5,0.30172742249673995,0.8143164507504816,,,,,,254.082804
0,132,173607.28125,0.7795093333333334,0.5508464128694349,0.4263640587223001,0.6447123847440084,,,,,,254.810577
0,133,270326.3125,0.715392,0.5,0.357696,0.511785713664,,,,,,255.535938
0,134,748164.25,0.198544,0.5,0.099272,0.039419719936,,,,,,256.263245
0,135,210034.65625,0.8090293333333334,0.33327401353370245,0.27607098463795177,0.6701678366283207,,,,,,256.989922
0,136,210892.21875,0.833504,0.6496260374252975,0.39855703461946757,0.7524103956745409,,,,,,257.716923
0,137,169578.96875,0.9101013333333333,0.4998271852281448,0.3044794761305748,0.8316089602226802,,,,,,258.443776
0,138,138412.40625,0.9009638554216868,0.33296821707497354,0.23189178796693108,0.836620868953272,,,,,,259.117457
0,139,99027.3515625,0.8978506666666667,0.7952725756534949,0.6570081935218098,0.8366393602240767,,,,,,259.845511
0,140,144306.09375,0.9019413333333334,0.5,0.4509706666666667,0.8134981687751112,,,,,,260.573076
0,141,196596.40625,0.7591604278074866,0.5453388909134643,0.4298412191056055,0.6007456867272201,,,,,,261.298623
0,142,128370.671875,0.8892977528089888,0.52324671097131,0.38952872580927567,0.8348835335018714,,,,,,262.003994
0,143,173886.640625,0.7814345238095238,0.5,0.3907172619047619,0.6106399150014172,,,,,,262.678935
0,144,175752.890625,0.8738567164179104,0.3333333333333333,0.29128557213930345,0.7636255608286923,,,,,,263.354017
0,145,125449.5625,0.9415267175572519,0.3334601725012684,0.3139686815803336,0.886472629476054,,,,,,264.116659
0,146,310417.84375,0.637088,0.3333333333333333,0.21236266666666667,0.405881119744,,,,,,264.842491
0,147,178691.734375,0.7330933333333334,0.6312709406522369,0.38810880646980817,0.5947220980577623,,,,,,265.569917
0,148,196893.03125,0.8902826666666667,0.5,0.44514133333333333,0.7926032265671111,,,,,,266.296995
0,149,306014.5625,0.560814371257485,0.5,0.1898576108462262,0.31942462996552384,,,,,,266.970021
0,150,146422.0625,0.6374670658682635,0.6414826495401615,0.4433460753947676,0.4417542131591212,,,,,,267.643331
0,151,201458.40625,0.7615929203539823,0.5,0.38079646017699115,0.5800237763333073,,,,,,268.322238
0,152,453392.09375,0.48866133333333334,0.5,0.16610647609309678,0.2435094362488624,,,,,,269.047394
0,153,169862.53125,0.8431609195402299,0.5,0.42158045977011493,0.710920336239926,,,,,,269.738602
0,154,322039.59375,0.6922453333333334,0.25,0.17306133333333334,0.4792036015217778,,,,,,270.465823
0,155,178865.75,0.7278558558558559,0.33030405124578965,0.252307871155568,0.5562537827490898,,,,,,271.138339
0,156,21081.619140625,0.987987987987988,0.5,0.493993993993994,0.9761202644085528,,,,,,271.814561
0,157,284598.875,0.5500198019801981,0.3172587093089663,0.17900905700586042,0.4137885924980351,,,,,,272.454624
0,158,208732.078125,0.6803893333333333,0.5147137500351784,0.37602262642670237,0.49263832243847855,,,,,,273.181721
0,159,346706.15625,0.5559733333333333,0.5,0.18542927379389593,0.30928119434631485,,,,,,273.908338
0,160,230335.375,0.5561141141141142,0.5311474160350959,0.22008453820907944,0.3443361863313259,,,,,,274.579018
0,161,136235.40625,0.9339459459459459,0.5,0.46697297297297297,0.8722550299488677,,,,,,275.253268
0,162,368190.875,0.6137590361445783,0.5,0.30687951807228914,0.37670015444912175,,,,,,275.927286
0,163,267203.96875,0.5741501501501501,0.6034815860045943,0.18560617549870972,0.35922368469017774,,,,,,276.603525
0,164,263189.4375,0.42339733333333335,0.5,0.21169866666666667,0.1792653018737778,,,,,,277.331384
0,165,221929.203125,0.7089194805194805,0.6851224944458829,0.5097600362664927,0.5202929389799474,,,,,,278.089502
0,166,27995.115234375,0.9823093333333334,0.5245126146788991,0.515659207037797,0.9649319120335523,,,,,,278.815689
0,167,257006.265625,0.7348426666666666,0.5,0.3674213333333333,0.5399937447537777,,,,,,279.54365
0,168,140533.484375,0.7491893333333334,0.5,0.3745946666666667,0.5612846571804445,,,,,,280.271117
0,169,244197.203125,0.8615466666666667,0.5,0.43077333333333334,0.7422626588444444,,,,,,280.999382
0,170,77227.390625,0.9101347368421052,0.5,0.4550673684210526,0.8283452392066482,,,,,,281.849821
0,171,297610.84375,0.6614652406417112,0.5417075327312441,0.39631167340493306,0.454966507065902,,,,,,282.573405
0,172,184354.609375,0.827616,0.3333333333333333,0.20772159218684744,0.6876548529572397,,,,,,283.300389
0,173,224884.046875,0.7929013333333333,0.3333333333333333,0.26430044444444445,0.6286925244017778,,,,,,284.02701
0,174,181714.1875,0.9026666666666666,0.5,0.4513333333333333,0.814807111111111,,,,,,284.753348
0,175,112841.8125,0.8909249249249249,0.8904457872355586,0.8030016938973378,0.803249003960479,,,,,,285.42843
0,176,891248.0625,0.2605013333333333,0.5,0.13025066666666665,0.06786094466844443,,,,,,286.155363
0,177,169352.109375,0.7469973474801062,0.5,0.3734986737400531,0.5580050371423144,,,,,,286.880538
0,178,90065.734375,0.8547747747747748,0.5,0.4273873873873874,0.7306399155912671,,,,,,287.554299
0,179,114799.40625,0.7750453333333334,0.728399048051791,0.5957742154987241,0.6239137814508209,,,,,,288.282738
0,180,15714.3642578125,0.9893949579831933,0.5,0.49469747899159666,0.9789023828825649,,,,,,288.987184
0,181,197049.515625,0.7889546666666667,0.5,0.39447733333333335,0.6224494660551112,,,,,,289.713678
0,182,192679.46875,0.629104,0.5,0.314552,0.395771842816,,,,,,290.43959
0,183,37814.11328125,0.9763733333333333,0.5,0.48818666666666666,0.9533048860444444,,,,,,291.167435
0,184,52556.109375,0.9538059299191375,0.5,0.47690296495956874,0.9097457519489106,,,,,,291.893766
0,185,65534.078125,0.906432,0.3333333333333333,0.302144,0.821618970624,,,,,,292.622065
0,186,205962.375,0.693984,0.36705548286517636,0.2630340759710252,0.48346464455636173,,,,,,293.35094
0,187,55975.40234375,0.880362426035503,0.5,0.4401812130177515,0.7750380011751165,,,,,,294.03605
0,188,272855.09375,0.4488443113772455,0.25,0.11221107784431138,0.20146121585571372,,,,,,294.708488
0,189,895555.875,0.4087245119305857,0.5,0.20436225596529284,0.16705572665289548,,,,,,295.540576
0,190,253473.21875,0.705792,0.3333333333333333,0.235264,0.498142347264,,,,,,296.268199
0,191,469136.625,0.38316266666666665,0.3333333333333333,0.12772088888888888,0.1468136291271111,,,,,,296.995931
0,192,121729.078125,0.821328,0.5,0.410664,0.6745796835839999,,,,,,297.720692
0,193,201191.90625,0.7016053333333333,0.7251708362324301,0.528624361606614,0.522096432699643,,,,,,298.446156
0,194,80137.5625,0.8391024390243902,0.7982858221061097,0.6249261500562006,0.7525581321493902,,,,,,299.225397
0,195,7387.31396484375,0.9980120120120121,0.5,0.49900600600600603,0.9960279761202645,,,,,,299.897836
0,196,437782.375,0.5472792792792793,0.25,0.13681981981981983,0.29951460952844744,,,,,,300.572598
0,197,196395.625,0.8034185463659148,0.5,0.4017092731829574,0.6454813606447196,,,,,,301.344334
0,198,149731.421875,0.8759626666666667,0.5,0.43798133333333333,0.7673105933937778,,,,,,302.07222
0,199,203891.234375,0.7627786666666667,0.5,0.38138933333333336,0.5818312943217778,,,,,,302.799485
0,200,342576.8125,0.5633193473193473,0.36621452913587743,0.21796077141892808,0.3208708476230675,,,,,,303.605958
0,201,228092.4375,0.43241066666666667,0.5003427358774039,0.21643753545270517,0.18710446021117552,,,,,,304.334544
0,202,76283.8984375,0.891088,0.3333333333333333,0.2970293333333333,0.794037823744,,,,,,305.062754
0,203,65857.0234375,0.8387573333333334,0.571249548892723,0.4884774597332805,0.7044408303551096,,,,,,305.789859
0,204,91177.9296875,0.952905737704918,0.5,0.476452868852459,0.9080293449509541,,,,,,306.65395
0,205,210187.25,0.7021621621621622,0.3333333333333333,0.23405405405405408,0.49303170197224255,,,,,,307.326794
0,206,37030.63671875,0.9970986666666667,0.5,0.49854933333333334,0.9942057510684444,,,,,,308.053792
0,207,139362.890625,0.805424,0.3333333333333333,0.2684746666666667,0.648707819776,,,,,,308.779197
0,208,62766.08203125,0.9385066666666667,0.5,0.46925333333333336,0.8807947633777778,,,,,,309.505963
0,209,85418.4296875,0.8746133333333334,0.5023285351397121,0.4395984001271714,0.7649577117242115,,,,,,310.233196
0,210,250839.65625,0.7305546666666667,0.5,0.36527733333333334,0.5337101209884445,,,,,,310.960561
0,211,263852.125,0.5824693333333333,0.5,0.29123466666666664,0.33927052427377774,,,,,,311.687362
0,212,435226.6875,0.6721,0.4969389565834615,0.18795247299703796,0.5084039213580678,,,,,,312.563728
0,213,201170.09375,0.6621546666666667,0.4979744743660706,0.1675773003849497,0.44565373202533215,,,,,,313.291795
0,214,275192.53125,0.563408,0.3333333333333333,0.18780266666666667,0.317428574464,,,,,,314.018721
0,215,156837.9375,0.6447207207207207,0.5,0.32236036036036037,0.4156648077266456,,,,,,314.692329
0,216,208043.3125,0.657568,0.5,0.328784,0.4323956746240001,,,,,,315.416611
0,217,29652.306640625,0.991087962962963,0.3333333333333333,0.33036265432098766,0.9822553503300755,,,,,,316.105343
0,218,102845.609375,0.884768,0.3333333333333333,0.29492266666666667,0.782814413824,,,,,,316.832574
0,219,12739.5224609375,0.9926331018518518,0.5,0.4963165509259259,0.9853204748920289,,,,,,317.522077
0,220,186145.34375,0.7012106666666666,0.5,0.3506053333333333,0.4916963990471111,,,,,,318.249615
0,221,116738.21875,0.8391946666666666,0.8204184420480198,0.7028244837214296,0.7251635413922847,,,,,,318.976774
0,222,412776.625,0.255984,0.5001719801362943,0.09959555767156958,0.07657615804411692,,,,,,319.704818
0,223,237053.5,0.6261173333333333,0.3333333333333333,0.20870577777777777,0.3920229151004444,,,,,,320.432324
0,224,178186.375,0.7735710594315246,0.8299636817407681,0.6228650630353291,0.6440542612836535,,,,,,321.195965
0,225,143696.5625,0.8314654654654655,0.5,0.41573273273273276,0.6913348202617032,,,,,,321.869802
0,226,129084.6953125,0.8221333333333334,0.5,0.4110666666666667,0.6759032177777778,,,,,,322.59574
0,227,172456.46875,0.7830125786163522,0.3333333333333333,0.2610041928721174,0.6131086982714291,,,,,,323.254073
0,228,221899.0,0.7573540051679587,0.3478717593176184,0.26684487576011157,0.573690556642771,,,,,,324.011948
0,229,143063.09375,0.8323185840707965,0.5,0.41615929203539825,0.6927542253896155,,,,,,324.69043
0,230,164281.171875,0.7504906666666666,0.5036413767691091,0.4020911139421041,0.596364645657314,,,,,,325.417766
0,231,34987.1328125,0.9734186666666667,0.3333333333333333,0.32447288888888887,0.9475439006151111,,,,,,326.143529
0,232,263497.0625,0.666624,0.5,0.333312,0.444387557376,,,,,,326.870917
0,233,279770.96875,0.4849173333333333,0.45604654662185884,0.25679175527933823,0.40957257800033325,,,,,,327.596842
0,234,229500.75,0.72016065830721,0.5,0.360080329153605,0.518631373773474,,,,,,328.242238
0,235,162581.09375,0.7752981530343008,0.3333333333333333,0.2584327176781003,0.6010872260983982,,,,,,328.996917
0,236,217134.046875,0.6685973333333334,0.680179768868844,0.3930771510284024,0.5819543526389278,,,,,,329.723053
0,237,121555.546875,0.802752,0.72979405170796,0.6123002724387171,0.6648538293243137,,,,,,330.449388
0,238,131003.6796875,0.8521212121212122,0.42146879297653195,0.36099694401627563,0.7298086834622143,,,,,,331.217813
0,239,173416.078125,0.5482702702702703,0.3333333333333333,0.18275675675675676,0.30060028926223525,,,,,,331.89005
0,240,88441.8984375,0.9153333333333333,0.7887432153866827,0.7044765424311502,0.8510881354986843,,,,,,332.564806
0,241,144745.375,0.870512,0.5898019995277616,0.49067871004320907,0.7799324405956896,,,,,,333.292299
0,242,118161.1640625,0.8489970501474926,0.5,0.4244985250737463,0.7207959911591441,,,,,,333.972897
0,243,106604.4765625,0.950816,0.3333333333333333,0.31693866666666665,0.904051065856,,,,,,334.700088
0,244,181176.59375,0.7147930029154519,0.2,0.14295860058309037,0.5109290370168892,,,,,,335.381543
0,245,8494.806640625,0.9950133333333333,0.5,0.49750666666666665,0.9900515335111111,,,,,,336.107129
0,246,207100.96875,0.6686158357771261,0.379668073382399,0.273532678923176,0.48022715870190025,,,,,,336.786832
0,247,173158.765625,0.7669653333333334,0.4893799163825919,0.3938351158122431,0.6019786920667132,,,,,,337.515406
0,248,41411.63671875,0.9296283185840708,0.7041339654009272,0.6671125053675716,0.8644797663830167,,,,,,338.196686
0,249,416575.9375,0.4704024024024024,0.5,0.2352012012012012,0.2212784201859517,,,,,,338.870747
0,250,178832.125,0.5989333333333333,0.3352486822190908,0.20136688522548427,0.35916067440716737,,,,,,339.599543
0,251,53123.6171875,0.994544,0.5,0.497272,0.9891177679359999,,,,,,340.325736
0,252,117506.1875,0.9229973333333333,0.5,0.46149866666666667,0.8519240773404444,,,,,,341.053119
0,253,121052.90625,0.852352,0.6832974928493345,0.5908560836805147,0.7481884469847443,,,,,,341.782101
0,254,192715.921875,0.6601333333333333,0.5933818657655618,0.4144059758474383,0.4570567630719148,,,,,,342.511376
0,255,264451.09375,0.7212853333333333,0.28905672027960316,0.21490073521855596,0.5244890602898522,,,,,,343.238776
0,256,110505.140625,0.7393604651162791,0.3668697325027483,0.2777127561632557,0.5484344287668509,,,,,,343.921994
0,257,224708.421875,0.771984,0.2973488515680417,0.22290915064268643,0.6013030601126439,,,,,,344.649543
0,258,381255.125,0.43740266666666666,0.4755644983589827,0.11033099432827147,0.20295489382280243,,,,,,345.375669
0,259,127021.46875,0.8436696696696697,0.6630307261022077,0.39079458625546,0.729346432115061,,,,,,346.047682
0,260,67820.7578125,0.7876396396396397,0.8812134650272123,0.5478235578083844,0.716876880954274,,,,,,346.721618
0,261,66991.2734375,0.9187573333333333,0.8932167521052136,0.8223447976361592,0.8505570966791394,,,,,,347.448682
0,262,93359.4140625,0.8147786458333334,0.7865127850376368,0.6657701833728122,0.6795734871519834,,,,,,348.092619
0,263,77300.421875,0.9524251497005988,0.5,0.4762125748502994,0.907113665782208,,,,,,348.765934
0,264,126557.9609375,0.81352,0.5958524222573388,0.466930904920501,0.6945931768441188,,,,,,349.49445
0,265,42349.11328125,0.9574947368421053,0.3333333333333333,0.31916491228070176,0.9167961710803325,,,,,,350.118133
